src,dst,curr,next_hop
31,54,46,54
31,55,31,31
31,55,31,39
31,55,39,47
31,55,47,55
31,56,31,31
31,56,31,30
31,56,30,29
31,56,29,28
31,56,28,27
31,56,27,26
31,56,26,25
31,56,25,24
31,56,24,32
31,56,32,40
31,56,40,48
31,56,48,56
31,57,31,31
31,57,31,30
31,57,30,29
31,57,29,28
31,57,28,27
31,57,27,26
31,57,26,25
31,57,25,33
31,57,33,41
31,57,41,49
31,57,49,57
31,58,31,31
31,58,31,30
31,58,30,29
31,58,29,28
31,58,28,27
31,58,27,26
31,58,26,34
31,58,34,42
31,58,42,50
31,58,50,58
31,59,31,31
31,59,31,30
31,59,30,29
31,59,29,28
31,59,28,27
31,59,27,35
31,59,35,43
31,59,43,51
31,59,51,59
31,60,31,31
31,60,31,30
31,60,30,29
31,60,29,28
31,60,28,36
31,60,36,44
31,60,44,52
31,60,52,60
31,61,31,31
31,61,31,30
31,61,30,29
31,61,29,37
31,61,37,45
31,61,45,53
31,61,53,61
31,62,31,31
31,62,31,30
31,62,30,38
31,62,38,46
31,62,46,54
31,62,54,62
31,63,31,31
31,63,31,39
31,63,39,47
31,63,47,55
31,63,55,63
32,0,32,32
32,0,32,24
32,0,24,16
32,0,16,8
32,0,8,0
32,1,32,32
32,1,32,24
32,1,24,16
32,1,16,8
32,1,8,0
32,1,0,1
32,2,32,32
32,2,32,24
32,2,24,16
32,2,16,8
32,2,8,0
32,2,0,1
32,2,1,2
32,3,32,32
32,3,32,33
32,3,33,34
32,3,34,35
32,3,35,27
32,3,27,19
32,3,19,11
32,3,11,3
32,4,32,32
32,4,32,24
32,4,24,16
32,4,16,8
32,4,8,0
32,4,0,1
32,4,1,2
32,4,2,3
32,4,3,4
32,5,32,32
32,5,32,24
32,5,24,16
32,5,16,8
32,5,8,0
32,5,0,1
32,5,1,2
32,5,2,3
32,5,3,4
32,5,4,5
32,6,32,32
32,6,32,24
32,6,24,16
32,6,16,8
32,6,8,0
32,6,0,1
32,6,1,2
32,6,2,3
32,6,3,4
32,6,4,5
32,6,5,6
32,7,32,32
32,7,32,24
32,7,24,16
32,7,16,8
32,7,8,0
32,7,0,1
32,7,1,2
32,7,2,3
32,7,3,4
32,7,4,5
32,7,5,6
32,7,6,7
32,8,32,32
32,8,32,24
32,8,24,16
32,8,16,8
32,9,32,32
32,9,32,24
32,9,24,16
32,9,16,8
32,9,8,9
32,10,32,32
32,10,32,33
32,10,33,34
32,10,34,26
32,10,26,18
32,10,18,10
32,11,32,32
32,11,32,33
32,11,33,34
32,11,34,35
32,11,35,27
32,11,27,19
32,11,19,11
32,12,32,32
32,12,32,33
32,12,33,25
32,12,25,17
32,12,17,9
32,12,9,10
32,12,10,11
32,12,11,12
32,13,32,32
32,13,32,33
32,13,33,34
32,13,34,35
32,13,35,36
32,13,36,37
32,13,37,29
32,13,29,21
32,13,21,13
32,14,32,32
32,14,32,33
32,14,33,25
32,14,25,17
32,14,17,9
32,14,9,10
32,14,10,11
32,14,11,12
32,14,12,13
32,14,13,14
32,15,32,32
32,15,32,33
32,15,33,25
32,15,25,17
32,15,17,9
32,15,9,10
32,15,10,11
32,15,11,12
32,15,12,13
32,15,13,14
32,15,14,15
32,16,32,32
32,16,32,24
32,16,24,16
32,17,32,32
32,17,32,33
32,17,33,25
32,17,25,17
32,18,32,32
32,18,32,24
32,18,24,16
32,18,16,17
32,18,17,18
32,19,32,32
32,19,32,33
32,19,33,34
32,19,34,35
32,19,35,27
32,19,27,19
32,20,32,32
32,20,32,33
32,20,33,34
32,20,34,35
32,20,35,36
32,20,36,28
32,20,28,20
32,21,32,32
32,21,32,33
32,21,33,34
32,21,34,35
32,21,35,36
32,21,36,37
32,21,37,29
32,21,29,21
32,22,32,32
32,22,32,33
32,22,33,34
32,22,34,35
32,22,35,36
32,22,36,37
32,22,37,29
32,22,29,21
32,22,21,22
32,23,32,32
32,23,32,33
32,23,33,34
32,23,34,26
32,23,26,18
32,23,18,19
32,23,19,20
32,23,20,21
32,23,21,22
32,23,22,23
32,24,32,32
32,24,32,24
32,25,32,32
32,25,32,24
32,25,24,25
32,26,32,32
32,26,32,33
32,26,33,34
32,26,34,26
32,27,32,32
32,27,32,33
32,27,33,25
32,27,25,26
32,27,26,27
32,28,32,32
32,28,32,33
32,28,33,34
32,28,34,35
32,28,35,27
32,28,27,28
32,29,32,32
32,29,32,33
32,29,33,34
32,29,34,35
32,29,35,36
32,29,36,28
32,29,28,29
32,30,32,32
32,30,32,33
32,30,33,34
32,30,34,35
32,30,35,27
32,30,27,28
32,30,28,29
32,30,29,30
32,31,32,32
32,31,32,33
32,31,33,34
32,31,34,35
32,31,35,27
32,31,27,28
32,31,28,29
32,31,29,30
32,31,30,31
32,33,32,32
32,33,32,33
32,34,32,32
32,34,32,33
32,34,33,34
32,35,32,32
32,35,32,33
32,35,33,34
32,35,34,35
32,36,32,32
32,36,32,33
32,36,33,34
32,36,34,35
32,36,35,36
32,37,32,32
32,37,32,33
32,37,33,34
32,37,34,35
32,37,35,36
32,37,36,37
32,38,32,32
32,38,32,33
32,38,33,34
32,38,34,35
32,38,35,36
32,38,36,37
32,38,37,38
32,39,32,32
32,39,32,33
32,39,33,34
32,39,34,35
32,39,35,36
32,39,36,37
32,39,37,38
32,39,38,39
32,40,32,32
32,40,32,40
32,41,32,32
32,41,32,33
32,41,33,41
32,42,32,32
32,42,32,33
32,42,33,34
32,42,34,42
32,43,32,32
32,43,32,33
32,43,33,34
32,43,34,35
32,43,35,43
32,44,32,32
32,44,32,33
32,44,33,34
32,44,34,35
32,44,35,36
32,44,36,44
32,45,32,32
32,45,32,33
32,45,33,34
32,45,34,35
32,45,35,36
32,45,36,37
32,45,37,45
32,46,32,32
32,46,32,33
32,46,33,34
32,46,34,35
32,46,35,36
32,46,36,37
32,46,37,38
32,46,38,46
32,47,32,32
32,47,32,33
32,47,33,34
32,47,34,35
32,47,35,36
32,47,36,37
32,47,37,38
32,47,38,39
32,47,39,47
32,48,32,32
32,48,32,40
32,48,40,48
32,49,32,32
32,49,32,33
32,49,33,41
32,49,41,49
32,50,32,32
32,50,32,33
32,50,33,34
32,50,34,42
32,50,42,50
32,51,32,32
32,51,32,33
32,51,33,34
32,51,34,35
32,51,35,43
32,51,43,51
32,52,32,32
32,52,32,33
32,52,33,34
32,52,34,35
32,52,35,36
32,52,36,44
32,52,44,52
32,53,32,32
32,53,32,33
32,53,33,34
32,53,34,35
32,53,35,36
32,53,36,37
32,53,37,45
32,53,45,53
32,54,32,32
32,54,32,33
32,54,33,34
32,54,34,35
32,54,35,36
32,54,36,37
32,54,37,38
32,54,38,46
32,54,46,54
32,55,32,32
32,55,32,33
32,55,33,34
32,55,34,35
32,55,35,36
32,55,36,37
32,55,37,38
32,55,38,39
32,55,39,47
32,55,47,55
32,56,32,32
32,56,32,40
32,56,40,48
32,56,48,56
32,57,32,32
32,57,32,33
32,57,33,41
32,57,41,49
32,57,49,57
32,58,32,32
32,58,32,33
32,58,33,34
32,58,34,42
32,58,42,50
32,58,50,58
32,59,32,32
32,59,32,33
32,59,33,34
32,59,34,35
32,59,35,43
32,59,43,51
32,59,51,59
32,60,32,32
32,60,32,33
32,60,33,34
32,60,34,35
32,60,35,36
32,60,36,44
32,60,44,52
32,60,52,60
32,61,32,32
32,61,32,33
32,61,33,34
32,61,34,35
32,61,35,36
32,61,36,37
32,61,37,45
32,61,45,53
32,61,53,61
32,62,32,32
32,62,32,33
32,62,33,34
32,62,34,35
32,62,35,36
32,62,36,37
32,62,37,38
32,62,38,46
32,62,46,54
32,62,54,62
32,63,32,32
32,63,32,33
32,63,33,34
32,63,34,35
32,63,35,36
32,63,36,37
32,63,37,38
32,63,38,39
32,63,39,47
32,63,47,55
32,63,55,63
33,0,33,33
33,0,33,32
33,0,32,24
33,0,24,16
33,0,16,8
33,0,8,0
33,1,33,33
33,1,33,25
33,1,25,17
33,1,17,9
33,1,9,1
33,2,33,33
33,2,33,25
33,2,25,17
33,2,17,9
33,2,9,1
33,2,1,2
33,3,33,33
33,3,33,34
33,3,34,35
33,3,35,27
33,3,27,19
33,3,19,11
33,3,11,3
33,4,33,33
33,4,33,25
33,4,25,17
33,4,17,9
33,4,9,1
33,4,1,2
33,4,2,3
33,4,3,4
33,5,33,33
33,5,33,25
33,5,25,17
33,5,17,9
33,5,9,1
33,5,1,2
33,5,2,3
33,5,3,4
33,5,4,5
33,6,33,33
33,6,33,25
33,6,25,17
33,6,17,9
33,6,9,1
33,6,1,2
33,6,2,3
33,6,3,4
33,6,4,5
33,6,5,6
33,7,33,33
33,7,33,25
33,7,25,17
33,7,17,9
33,7,9,1
33,7,1,2
33,7,2,3
33,7,3,4
33,7,4,5
33,7,5,6
33,7,6,7
33,8,33,33
33,8,33,32
33,8,32,24
33,8,24,16
33,8,16,8
33,9,33,33
33,9,33,25
33,9,25,17
33,9,17,9
33,10,33,33
33,10,33,25
33,10,25,17
33,10,17,9
33,10,9,10
33,11,33,33
33,11,33,34
33,11,34,35
33,11,35,27
33,11,27,19
33,11,19,11
33,12,33,33
33,12,33,25
33,12,25,17
33,12,17,9
33,12,9,10
33,12,10,11
33,12,11,12
33,13,33,33
33,13,33,25
33,13,25,17
33,13,17,9
33,13,9,10
33,13,10,11
33,13,11,12
33,13,12,13
33,14,33,33
33,14,33,25
33,14,25,17
33,14,17,9
33,14,9,10
33,14,10,11
33,14,11,12
33,14,12,13
33,14,13,14
33,15,33,33
33,15,33,25
33,15,25,17
33,15,17,9
33,15,9,10
33,15,10,11
33,15,11,12
33,15,12,13
33,15,13,14
33,15,14,15
33,16,33,33
33,16,33,25
33,16,25,17
33,16,17,16
33,17,33,33
33,17,33,25
33,17,25,17
33,18,33,33
33,18,33,34
33,18,34,26
33,18,26,18
33,19,33,33
33,19,33,25
33,19,25,17
33,19,17,18
33,19,18,19
33,20,33,33
33,20,33,34
33,20,34,35
33,20,35,36
33,20,36,28
33,20,28,20
33,21,33,33
33,21,33,34
33,21,34,26
33,21,26,18
33,21,18,19
33,21,19,20
33,21,20,21
33,22,33,33
33,22,33,34
33,22,34,26
33,22,26,18
33,22,18,19
33,22,19,20
33,22,20,21
33,22,21,22
33,23,33,33
33,23,33,34
33,23,34,26
33,23,26,18
33,23,18,19
33,23,19,20
33,23,20,21
33,23,21,22
33,23,22,23
33,24,33,33
33,24,33,25
33,24,25,24
33,25,33,33
33,25,33,25
33,26,33,33
33,26,33,25
33,26,25,26
33,27,33,33
33,27,33,34
33,27,34,35
33,27,35,27
33,28,33,33
33,28,33,34
33,28,34,26
33,28,26,27
33,28,27,28
33,29,33,33
33,29,33,34
33,29,34,35
33,29,35,36
33,29,36,28
33,29,28,29
33,30,33,33
33,30,33,34
33,30,34,35
33,30,35,27
33,30,27,28
33,30,28,29
33,30,29,30
33,31,33,33
33,31,33,34
33,31,34,35
33,31,35,27
33,31,27,28
33,31,28,29
33,31,29,30
33,31,30,31
33,32,33,33
33,32,33,32
33,34,33,33
33,34,33,34
33,35,33,33
33,35,33,34
33,35,34,35
33,36,33,33
33,36,33,34
33,36,34,35
33,36,35,36
33,37,33,33
33,37,33,34
33,37,34,35
33,37,35,36
33,37,36,37
33,38,33,33
33,38,33,34
33,38,34,35
33,38,35,36
33,38,36,37
33,38,37,38
33,39,33,33
33,39,33,34
33,39,34,35
33,39,35,36
33,39,36,37
33,39,37,38
33,39,38,39
33,40,33,33
33,40,33,32
33,40,32,40
33,41,33,33
33,41,33,41
33,42,33,33
33,42,33,34
33,42,34,42
33,43,33,33
33,43,33,34
33,43,34,35
33,43,35,43
33,44,33,33
33,44,33,34
33,44,34,35
33,44,35,36
33,44,36,44
33,45,33,33
33,45,33,34
33,45,34,35
33,45,35,36
33,45,36,37
33,45,37,45
33,46,33,33
33,46,33,34
33,46,34,35
33,46,35,36
33,46,36,37
33,46,37,38
33,46,38,46
33,47,33,33
33,47,33,34
33,47,34,35
33,47,35,36
33,47,36,37
33,47,37,38
33,47,38,39
33,47,39,47
33,48,33,33
33,48,33,32
33,48,32,40
33,48,40,48
33,49,33,33
33,49,33,41
33,49,41,49
33,50,33,33
33,50,33,34
33,50,34,42
33,50,42,50
33,51,33,33
33,51,33,34
33,51,34,35
33,51,35,43
33,51,43,51
33,52,33,33
33,52,33,34
33,52,34,35
33,52,35,36
33,52,36,44
33,52,44,52
33,53,33,33
33,53,33,34
33,53,34,35
33,53,35,36
33,53,36,37
33,53,37,45
33,53,45,53
33,54,33,33
33,54,33,34
33,54,34,35
33,54,35,36
33,54,36,37
33,54,37,38
33,54,38,46
33,54,46,54
33,55,33,33
33,55,33,34
33,55,34,35
33,55,35,36
33,55,36,37
33,55,37,38
33,55,38,39
33,55,39,47
33,55,47,55
33,56,33,33
33,56,33,32
33,56,32,40
33,56,40,48
33,56,48,56
33,57,33,33
33,57,33,41
33,57,41,49
33,57,49,57
33,58,33,33
33,58,33,34
33,58,34,42
33,58,42,50
33,58,50,58
33,59,33,33
33,59,33,34
33,59,34,35
33,59,35,43
33,59,43,51
33,59,51,59
33,60,33,33
33,60,33,34
33,60,34,35
33,60,35,36
33,60,36,44
33,60,44,52
33,60,52,60
33,61,33,33
33,61,33,34
33,61,34,35
33,61,35,36
33,61,36,37
33,61,37,45
33,61,45,53
33,61,53,61
33,62,33,33
33,62,33,34
33,62,34,35
33,62,35,36
33,62,36,37
33,62,37,38
33,62,38,46
33,62,46,54
33,62,54,62
33,63,33,33
33,63,33,34
33,63,34,35
33,63,35,36
33,63,36,37
33,63,37,38
33,63,38,39
33,63,39,47
33,63,47,55
33,63,55,63
34,0,34,34
34,0,34,26
34,0,26,18
34,0,18,10
34,0,10,2
34,0,2,1
34,0,1,0
34,1,34,34
34,1,34,26
34,1,26,18
34,1,18,10
34,1,10,2
34,1,2,1
34,2,34,34
34,2,34,26
34,2,26,18
34,2,18,10
34,2,10,2
34,3,34,34
34,3,34,26
34,3,26,18
34,3,18,10
34,3,10,2
34,3,2,3
34,4,34,34
34,4,34,26
34,4,26,18
34,4,18,10
34,4,10,2
34,4,2,3
34,4,3,4
34,5,34,34
34,5,34,26
34,5,26,18
34,5,18,10
34,5,10,2
34,5,2,3
34,5,3,4
34,5,4,5
34,6,34,34
34,6,34,26
34,6,26,18
34,6,18,10
34,6,10,2
34,6,2,3
34,6,3,4
34,6,4,5
34,6,5,6
34,7,34,34
34,7,34,26
34,7,26,18
34,7,18,10
34,7,10,2
34,7,2,3
34,7,3,4
34,7,4,5
34,7,5,6
34,7,6,7
34,8,34,34
34,8,34,26
34,8,26,18
34,8,18,10
34,8,10,9
34,8,9,8
34,9,34,34
34,9,34,26
34,9,26,18
34,9,18,10
34,9,10,9
34,10,34,34
34,10,34,26
34,10,26,18
34,10,18,10
34,11,34,34
34,11,34,26
34,11,26,18
34,11,18,10
34,11,10,11
34,12,34,34
34,12,34,26
34,12,26,18
34,12,18,10
34,12,10,11
34,12,11,12
34,13,34,34
34,13,34,35
34,13,35,36
34,13,36,37
34,13,37,29
34,13,29,21
34,13,21,13
34,14,34,34
34,14,34,26
34,14,26,18
34,14,18,10
34,14,10,11
34,14,11,12
34,14,12,13
34,14,13,14
34,15,34,34
34,15,34,26
34,15,26,18
34,15,18,10
34,15,10,11
34,15,11,12
34,15,12,13
34,15,13,14
34,15,14,15
34,16,34,34
34,16,34,33
34,16,33,32
34,16,32,24
34,16,24,16
34,17,34,34
34,17,34,33
34,17,33,25
34,17,25,17
34,18,34,34
34,18,34,26
34,18,26,18
34,19,34,34
34,19,34,35
34,19,35,27
34,19,27,19
34,20,34,34
34,20,34,26
34,20,26,18
34,20,18,19
34,20,19,20
34,21,34,34
34,21,34,35
34,21,35,36
34,21,36,37
34,21,37,29
34,21,29,21
34,22,34,34
34,22,34,35
34,22,35,36
34,22,36,37
34,22,37,29
34,22,29,21
34,22,21,22
34,23,34,34
34,23,34,26
34,23,26,18
34,23,18,19
34,23,19,20
34,23,20,21
34,23,21,22
34,23,22,23
34,24,34,34
34,24,34,26
34,24,26,25
34,24,25,24
34,25,34,34
34,25,34,26
34,25,26,25
34,26,34,34
34,26,34,26
34,27,34,34
34,27,34,26
34,27,26,27
34,28,34,34
34,28,34,35
34,28,35,36
34,28,36,28
34,29,34,34
34,29,34,35
34,29,35,27
34,29,27,28
34,29,28,29
34,30,34,34
34,30,34,35
34,30,35,27
34,30,27,28
34,30,28,29
34,30,29,30
34,31,34,34
34,31,34,35
34,31,35,27
34,31,27,28
34,31,28,29
34,31,29,30
34,31,30,31
34,32,34,34
34,32,34,33
34,32,33,32
34,33,34,34
34,33,34,33
34,35,34,34
34,35,34,35
34,36,34,34
34,36,34,35
34,36,35,36
34,37,34,34
34,37,34,35
34,37,35,36
34,37,36,37
34,38,34,34
34,38,34,35
34,38,35,36
34,38,36,37
34,38,37,38
34,39,34,34
34,39,34,35
34,39,35,36
34,39,36,37
34,39,37,38
34,39,38,39
34,40,34,34
34,40,34,33
34,40,33,32
34,40,32,40
34,41,34,34
34,41,34,33
34,41,33,41
34,42,34,34
34,42,34,42
34,43,34,34
34,43,34,35
34,43,35,43
34,44,34,34
34,44,34,35
34,44,35,36
34,44,36,44
34,45,34,34
34,45,34,35
34,45,35,36
34,45,36,37
34,45,37,45
34,46,34,34
34,46,34,35
34,46,35,36
34,46,36,37
34,46,37,38
34,46,38,46
34,47,34,34
34,47,34,35
34,47,35,36
34,47,36,37
34,47,37,38
34,47,38,39
34,47,39,47
34,48,34,34
34,48,34,33
34,48,33,32
34,48,32,40
34,48,40,48
34,49,34,34
34,49,34,33
34,49,33,41
34,49,41,49
34,50,34,34
34,50,34,42
34,50,42,50
34,51,34,34
34,51,34,35
34,51,35,43
34,51,43,51
34,52,34,34
34,52,34,35
34,52,35,36
34,52,36,44
34,52,44,52
34,53,34,34
34,53,34,35
34,53,35,36
34,53,36,37
34,53,37,45
34,53,45,53
34,54,34,34
34,54,34,35
34,54,35,36
34,54,36,37
34,54,37,38
34,54,38,46
34,54,46,54
34,55,34,34
34,55,34,35
34,55,35,36
34,55,36,37
34,55,37,38
34,55,38,39
34,55,39,47
34,55,47,55
34,56,34,34
34,56,34,33
34,56,33,32
34,56,32,40
34,56,40,48
34,56,48,56
34,57,34,34
34,57,34,33
34,57,33,41
34,57,41,49
34,57,49,57
34,58,34,34
34,58,34,42
34,58,42,50
34,58,50,58
34,59,34,34
34,59,34,35
34,59,35,43
34,59,43,51
34,59,51,59
34,60,34,34
34,60,34,35
34,60,35,36
34,60,36,44
34,60,44,52
34,60,52,60
34,61,34,34
34,61,34,35
34,61,35,36
34,61,36,37
34,61,37,45
34,61,45,53
34,61,53,61
34,62,34,34
34,62,34,35
34,62,35,36
34,62,36,37
34,62,37,38
34,62,38,46
34,62,46,54
34,62,54,62
34,63,34,34
34,63,34,35
34,63,35,36
34,63,36,37
34,63,37,38
34,63,38,39
34,63,39,47
34,63,47,55
34,63,55,63
35,0,35,35
35,0,35,27
35,0,27,19
35,0,19,11
35,0,11,3
35,0,3,2
35,0,2,1
35,0,1,0
35,1,35,35
35,1,35,27
35,1,27,19
35,1,19,11
35,1,11,3
35,1,3,2
35,1,2,1
35,2,35,35
35,2,35,27
35,2,27,19
35,2,19,11
35,2,11,3
35,2,3,2
35,3,35,35
35,3,35,27
35,3,27,19
35,3,19,11
35,3,11,3
35,4,35,35
35,4,35,27
35,4,27,19
35,4,19,11
35,4,11,3
35,4,3,4
35,5,35,35
35,5,35,27
35,5,27,19
35,5,19,11
35,5,11,3
35,5,3,4
35,5,4,5
35,6,35,35
35,6,35,27
35,6,27,19
35,6,19,11
35,6,11,3
35,6,3,4
35,6,4,5
35,6,5,6
35,7,35,35
35,7,35,27
35,7,27,19
35,7,19,11
35,7,11,3
35,7,3,4
35,7,4,5
35,7,5,6
35,7,6,7
35,8,35,35
35,8,35,27
35,8,27,19
35,8,19,11
35,8,11,10
35,8,10,9
35,8,9,8
35,9,35,35
35,9,35,27
35,9,27,19
35,9,19,11
35,9,11,10
35,9,10,9
35,10,35,35
35,10,35,27
35,10,27,19
35,10,19,11
35,10,11,10
35,11,35,35
35,11,35,27
35,11,27,19
35,11,19,11
35,12,35,35
35,12,35,27
35,12,27,19
35,12,19,11
35,12,11,12
35,13,35,35
35,13,35,27
35,13,27,19
35,13,19,11
35,13,11,12
35,13,12,13
35,14,35,35
35,14,35,27
35,14,27,19
35,14,19,11
35,14,11,12
35,14,12,13
35,14,13,14
35,15,35,35
35,15,35,27
35,15,27,19
35,15,19,11
35,15,11,12
35,15,12,13
35,15,13,14
35,15,14,15
35,16,35,35
35,16,35,27
35,16,27,19
35,16,19,18
35,16,18,17
35,16,17,16
35,17,35,35
35,17,35,27
35,17,27,19
35,17,19,18
35,17,18,17
35,18,35,35
35,18,35,34
35,18,34,26
35,18,26,18
35,19,35,35
35,19,35,27
35,19,27,19
35,20,35,35
35,20,35,36
35,20,36,28
35,20,28,20
35,21,35,35
35,21,35,27
35,21,27,19
35,21,19,20
35,21,20,21
35,22,35,35
35,22,35,27
35,22,27,19
35,22,19,20
35,22,20,21
35,22,21,22
35,23,35,35
35,23,35,27
35,23,27,19
35,23,19,20
35,23,20,21
35,23,21,22
35,23,22,23
35,24,35,35
35,24,35,34
35,24,34,33
35,24,33,25
35,24,25,24
35,25,35,35
35,25,35,34
35,25,34,33
35,25,33,25
35,26,35,35
35,26,35,27
35,26,27,26
35,27,35,35
35,27,35,27
35,28,35,35
35,28,35,27
35,28,27,28
35,29,35,35
35,29,35,36
35,29,36,37
35,29,37,29
35,30,35,35
35,30,35,36
35,30,36,28
35,30,28,29
35,30,29,30
35,31,35,35
35,31,35,36
35,31,36,28
35,31,28,29
35,31,29,30
35,31,30,31
35,32,35,35
35,32,35,34
35,32,34,33
35,32,33,32
35,33,35,35
35,33,35,34
35,33,34,33
35,34,35,35
35,34,35,34
35,36,35,35
35,36,35,36
35,37,35,35
35,37,35,36
35,37,36,37
35,38,35,35
35,38,35,36
35,38,36,37
35,38,37,38
35,39,35,35
35,39,35,36
35,39,36,37
35,39,37,38
35,39,38,39
35,40,35,35
35,40,35,34
35,40,34,33
35,40,33,32
35,40,32,40
35,41,35,35
35,41,35,34
35,41,34,33
35,41,33,41
35,42,35,35
35,42,35,34
35,42,34,42
35,43,35,35
35,43,35,43
35,44,35,35
35,44,35,36
35,44,36,44
35,45,35,35
35,45,35,36
35,45,36,37
35,45,37,45
35,46,35,35
35,46,35,36
35,46,36,37
35,46,37,38
35,46,38,46
35,47,35,35
35,47,35,36
35,47,36,37
35,47,37,38
35,47,38,39
35,47,39,47
35,48,35,35
35,48,35,34
35,48,34,33
35,48,33,32
35,48,32,40
35,48,40,48
35,49,35,35
35,49,35,34
35,49,34,33
35,49,33,41
35,49,41,49
35,50,35,35
35,50,35,34
35,50,34,42
35,50,42,50
35,51,35,35
35,51,35,43
35,51,43,51
35,52,35,35
35,52,35,36
35,52,36,44
35,52,44,52
35,53,35,35
35,53,35,36
35,53,36,37
35,53,37,45
35,53,45,53
35,54,35,35
35,54,35,36
35,54,36,37
35,54,37,38
35,54,38,46
35,54,46,54
35,55,35,35
35,55,35,36
35,55,36,37
35,55,37,38
35,55,38,39
35,55,39,47
35,55,47,55
35,56,35,35
35,56,35,34
35,56,34,33
35,56,33,32
35,56,32,40
35,56,40,48
35,56,48,56
35,57,35,35
35,57,35,34
35,57,34,33
35,57,33,41
35,57,41,49
35,57,49,57
35,58,35,35
35,58,35,34
35,58,34,42
35,58,42,50
35,58,50,58
35,59,35,35
35,59,35,43
35,59,43,51
35,59,51,59
35,60,35,35
35,60,35,36
35,60,36,44
35,60,44,52
35,60,52,60
35,61,35,35
35,61,35,36
35,61,36,37
35,61,37,45
35,61,45,53
35,61,53,61
35,62,35,35
35,62,35,36
35,62,36,37
35,62,37,38
35,62,38,46
35,62,46,54
35,62,54,62
35,63,35,35
35,63,35,36
35,63,36,37
35,63,37,38
35,63,38,39
35,63,39,47
35,63,47,55
35,63,55,63
36,0,36,36
36,0,36,28
36,0,28,20
36,0,20,12
36,0,12,4
36,0,4,3
36,0,3,2
36,0,2,1
36,0,1,0
36,1,36,36
36,1,36,28
36,1,28,20
36,1,20,12
36,1,12,4
36,1,4,3
36,1,3,2
36,1,2,1
36,2,36,36
36,2,36,28
36,2,28,20
36,2,20,12
36,2,12,4
36,2,4,3
36,2,3,2
36,3,36,36
36,3,36,28
36,3,28,20
36,3,20,12
36,3,12,4
36,3,4,3
36,4,36,36
36,4,36,28
36,4,28,20
36,4,20,12
36,4,12,4
36,5,36,36
36,5,36,28
36,5,28,20
36,5,20,12
36,5,12,4
36,5,4,5
36,6,36,36
36,6,36,28
36,6,28,20
36,6,20,12
36,6,12,4
36,6,4,5
36,6,5,6
36,7,36,36
36,7,36,28
36,7,28,20
36,7,20,12
36,7,12,4
36,7,4,5
36,7,5,6
36,7,6,7
36,8,36,36
36,8,36,28
36,8,28,20
36,8,20,12
36,8,12,11
36,8,11,10
36,8,10,9
36,8,9,8
36,9,36,36
36,9,36,28
36,9,28,20
36,9,20,12
36,9,12,11
36,9,11,10
36,9,10,9
36,10,36,36
36,10,36,28
36,10,28,20
36,10,20,12
36,10,12,11
36,10,11,10
36,11,36,36
36,11,36,28
36,11,28,20
36,11,20,12
36,11,12,11
36,12,36,36
36,12,36,28
36,12,28,20
36,12,20,12
36,13,36,36
36,13,36,28
36,13,28,20
36,13,20,12
36,13,12,13
36,14,36,36
36,14,36,28
36,14,28,20
36,14,20,12
36,14,12,13
36,14,13,14
36,15,36,36
36,15,36,28
36,15,28,20
36,15,20,12
36,15,12,13
36,15,13,14
36,15,14,15
36,16,36,36
36,16,36,28
36,16,28,20
36,16,20,19
36,16,19,18
36,16,18,17
36,16,17,16
36,17,36,36
36,17,36,28
36,17,28,20
36,17,20,19
36,17,19,18
36,17,18,17
36,18,36,36
36,18,36,28
36,18,28,20
36,18,20,19
36,18,19,18
36,19,36,36
36,19,36,35
36,19,35,27
36,19,27,19
36,20,36,36
36,20,36,28
36,20,28,20
36,21,36,36
36,21,36,37
36,21,37,29
36,21,29,21
36,22,36,36
36,22,36,28
36,22,28,20
36,22,20,21
36,22,21,22
36,23,36,36
36,23,36,28
36,23,28,20
36,23,20,21
36,23,21,22
36,23,22,23
36,24,36,36
36,24,36,35
36,24,35,27
36,24,27,26
36,24,26,25
36,24,25,24
36,25,36,36
36,25,36,35
36,25,35,27
36,25,27,26
36,25,26,25
36,26,36,36
36,26,36,35
36,26,35,34
36,26,34,26
36,27,36,36
36,27,36,28
36,27,28,27
36,28,36,36
36,28,36,28
36,29,36,36
36,29,36,28
36,29,28,29
36,30,36,36
36,30,36,37
36,30,37,38
36,30,38,30
36,31,36,36
36,31,36,37
36,31,37,38
36,31,38,30
36,31,30,31
36,32,36,36
36,32,36,35
36,32,35,34
36,32,34,33
36,32,33,32
36,33,36,36
36,33,36,35
36,33,35,34
36,33,34,33
36,34,36,36
36,34,36,35
36,34,35,34
36,35,36,36
36,35,36,35
36,37,36,36
36,37,36,37
36,38,36,36
36,38,36,37
36,38,37,38
36,39,36,36
36,39,36,37
36,39,37,38
36,39,38,39
36,40,36,36
36,40,36,35
36,40,35,34
36,40,34,33
36,40,33,32
36,40,32,40
36,41,36,36
36,41,36,35
36,41,35,34
36,41,34,33
36,41,33,41
36,42,36,36
36,42,36,35
36,42,35,34
36,42,34,42
36,43,36,36
36,43,36,35
36,43,35,43
36,44,36,36
36,44,36,44
36,45,36,36
36,45,36,37
36,45,37,45
36,46,36,36
36,46,36,37
36,46,37,38
36,46,38,46
36,47,36,36
36,47,36,37
36,47,37,38
36,47,38,39
36,47,39,47
36,48,36,36
36,48,36,35
36,48,35,34
36,48,34,33
36,48,33,32
36,48,32,40
36,48,40,48
36,49,36,36
